Product_ID,Category,Unit_Cost,Current_Stock,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days,Reorder_Point,Stock_Status,Inventory_Value
SKU-Z2226,Shipping,282.61,1158.0,57.0,480,Kyoto Crafts,15,1335.0,Low Stock,327262.38
SKU-B8690,Industrial,397.96,3315.0,70.0,620,Nagoya Parts,6,1040.0,Normal Stock,1319237.4
SKU-X3363,Apparel,226.16,332.0,69.0,655,Sapporo Steel,15,1690.0,Low Stock,75085.12
SKU-Y8647,Shipping,70.01,0.0,73.0,974,Sapporo Steel,7,1485.0,Out of Stock,0.0
SKU-C1169,Apparel,54.3,0.0,52.0,605,Nagoya Parts,9,1073.0,Out of Stock,0.0
SKU-Y2953,Food,444.8,681.0,76.0,1033,Kyoto Crafts,15,2173.0,Low Stock,302908.8
SKU-B9078,Office,51.83,2627.0,89.0,760,Kyoto Crafts,8,1472.0,Normal Stock,136157.41
SKU-B5690,Electronics,50.2,2442.0,99.0,1252,Tokyo Electronics,16,2836.0,Low Stock,122588.40000000001
SKU-A6057,Industrial,426.51,2783.0,91.0,685,Osaka Supplies,4,1049.0,Normal Stock,1186977.33
SKU-Z3620,Shipping,88.44,0.0,51.0,703,Kyoto Crafts,27,2080.0,Out of Stock,0.0
SKU-X1749,Home,65.9,4086.0,74.0,664,Sapporo Steel,15,1774.0,Normal Stock,269267.4
SKU-C5889,Home,218.27,4464.0,95.0,703,Hokkaido Foods,11,1748.0,Normal Stock,974357.28
SKU-X2133,Apparel,167.2,2421.0,74.0,892,Fukuoka Logistics,6,1336.0,Normal Stock,404791.19999999995
SKU-B2744,Office,154.3,2679.0,54.0,677,Fukuoka Logistics,4,893.0,Normal Stock,413369.7
SKU-Z5324,Home,44.36,787.0,99.0,743,Fukuoka Logistics,12,1931.0,Low Stock,34911.32
SKU-C8597,Shipping,258.92,96.0,9.0,115,Osaka Supplies,6,169.0,Low Stock,24856.32
SKU-Y9326,Home,392.21,2740.0,77.0,759,Kyoto Crafts,13,1760.0,Normal Stock,1074655.4
SKU-B9319,Electronics,260.41,483.0,19.0,191,Fukuoka Logistics,21,590.0,Low Stock,125778.03000000001
SKU-A4460,Home,222.52,2446.0,95.0,852,Tokyo Electronics,10,1802.0,Normal Stock,544283.92
SKU-A6615,Electronics,113.59,225.0,40.0,356,Kyoto Crafts,3,476.0,Low Stock,25557.75
SKU-X7332,Home,76.35,116.0,99.0,1353,Nagoya Parts,19,3234.0,Low Stock,8856.599999999999
SKU-A2380,Home,249.22,987.0,35.0,309,Fukuoka Logistics,14,799.0,Normal Stock,245980.13999999998
SKU-Y9745,Electronics,440.49,153.0,73.0,736,Nagoya Parts,23,2415.0,Low Stock,67394.97
SKU-X5415,Electronics,455.88,0.0,13.0,174,Tokyo Electronics,10,304.0,Out of Stock,0.0
SKU-Z3691,Office,452.06,2281.0,,952,Nagoya Parts,22,,Normal Stock,1031148.86
SKU-C6379,Electronics,179.67,1532.0,51.0,576,Osaka Supplies,29,2055.0,Low Stock,275254.44
SKU-X2186,Home,78.51,0.0,56.0,703,Fukuoka Logistics,3,871.0,Out of Stock,0.0
SKU-A1062,Home,39.55,1399.0,31.0,279,Kyoto Crafts,16,775.0,Normal Stock,55330.45
SKU-C3412,Apparel,130.68,24.0,1.0,12,Tokyo Electronics,19,31.0,Low Stock,3136.32
SKU-Y6797,Electronics,440.35,861.0,60.0,492,Tokyo Electronics,29,2232.0,Low Stock,379141.35000000003
SKU-A2060,Food,105.76,208.0,23.0,288,Sapporo Steel,29,955.0,Low Stock,21998.08
SKU-C3067,Food,78.81,791.0,20.0,179,Osaka Supplies,19,559.0,Normal Stock,62338.71
SKU-Z2589,Food,168.0,21.0,8.0,98,Kyoto Crafts,6,146.0,Low Stock,3528.0
SKU-Z3446,Electronics,95.84,40.0,3.0,33,Hokkaido Foods,20,93.0,Low Stock,3833.6000000000004
SKU-X2340,Apparel,288.62,3099.0,59.0,788,Fukuoka Logistics,22,2086.0,Normal Stock,894433.38
SKU-A3998,Food,81.84,1040.0,34.0,441,Kyoto Crafts,17,1019.0,Normal Stock,85113.6
SKU-X3696,Industrial,254.08499999999998,18.0,32.0,333,Hokkaido Foods,19,941.0,Low Stock,4573.53
SKU-Y7416,Home,215.69,667.0,26.0,300,Sapporo Steel,27,1002.0,Low Stock,143865.23
SKU-B4957,Apparel,85.19,1013.0,27.0,242,Kyoto Crafts,24,890.0,Normal Stock,86297.47
SKU-X6534,Home,176.33,1271.0,46.0,591,Fukuoka Logistics,20,1511.0,Low Stock,224115.43000000002
SKU-X6445,Home,423.6,2259.0,,726,Sapporo Steel,20,,Normal Stock,956912.4
SKU-C3649,Apparel,200.94,0.0,27.0,235,Tokyo Electronics,23,856.0,Out of Stock,0.0
SKU-C6156,Industrial,310.38,3103.0,72.0,745,Kyoto Crafts,7,1249.0,Normal Stock,963109.14
SKU-A9768,Office,21.64,2000.0,91.0,1199,Nagoya Parts,22,3201.0,Low Stock,43280.0
SKU-B4813,Apparel,415.75,2251.0,97.0,968,Sapporo Steel,15,2423.0,Low Stock,935853.25
SKU-C4702,Food,401.1,3109.0,66.0,835,Kyoto Crafts,19,2089.0,Normal Stock,1247019.9000000001
SKU-C9132,Electronics,179.52,1705.0,33.0,410,Nagoya Parts,12,806.0,Normal Stock,306081.60000000003
SKU-Z6155,Shipping,354.99,520.0,59.0,732,Kyoto Crafts,28,2384.0,Low Stock,184594.80000000002
SKU-C9814,Food,426.29,376.0,19.0,220,Osaka Supplies,24,676.0,Low Stock,160285.04
SKU-A1156,Food,455.16,2277.0,65.0,790,Hokkaido Foods,11,1505.0,Normal Stock,1036399.3200000001
SKU-B3127,Office,237.73,630.0,42.0,458,Tokyo Electronics,25,1508.0,Low Stock,149769.9
SKU-Z5408,Office,392.05,697.0,33.0,403,Osaka Supplies,15,898.0,Low Stock,273258.85000000003
SKU-C5828,Apparel,402.11,2529.0,77.0,620,Hokkaido Foods,14,1698.0,Normal Stock,1016936.1900000001
SKU-A8129,Electronics,260.41,2067.0,36.0,307,Hokkaido Foods,15,847.0,Normal Stock,538267.4700000001
SKU-A1779,Apparel,430.36,476.0,10.0,71,Kyoto Crafts,19,261.0,Normal Stock,204851.36000000002
SKU-Y5621,Shipping,376.46,1342.0,24.0,307,Nagoya Parts,14,643.0,Normal Stock,505209.31999999995
SKU-A6978,Home,175.84,19.0,30.0,246,Tokyo Electronics,18,786.0,Low Stock,3340.96
SKU-B4818,Electronics,259.62,466.0,15.0,203,Osaka Supplies,28,623.0,Low Stock,120982.92
SKU-C8569,Food,435.78,1634.0,47.0,578,Fukuoka Logistics,14,1236.0,Normal Stock,712064.5199999999
SKU-X8771,Food,236.64,473.0,,261,Nagoya Parts,25,,Normal Stock,111930.71999999999
SKU-C7390,Home,249.22,296.0,6.0,59,Fukuoka Logistics,19,173.0,Normal Stock,73769.12
SKU-A8213,Shipping,258.92,463.0,11.0,80,Kyoto Crafts,6,146.0,Normal Stock,119879.96
SKU-A4327,Office,388.47,254.0,19.0,210,Kyoto Crafts,20,590.0,Low Stock,98671.38
SKU-Y8044,Food,271.49,70.0,9.0,112,Hokkaido Foods,19,283.0,Low Stock,19004.3
SKU-X5077,Food,421.9,0.0,29.0,368,Sapporo Steel,17,861.0,Out of Stock,0.0
SKU-X4280,Apparel,77.68,817.0,36.0,449,Hokkaido Foods,12,881.0,Low Stock,63464.560000000005
SKU-B4131,Office,111.44,241.0,8.0,107,Kyoto Crafts,24,299.0,Low Stock,26857.04
SKU-B9554,Electronics,260.41,62.0,9.0,90,Fukuoka Logistics,20,270.0,Low Stock,16145.420000000002
SKU-A5552,Shipping,6.0,33.0,1.0,12,Sapporo Steel,13,25.0,Normal Stock,198.0
SKU-X6916,Electronics,47.72,31.0,80.0,567,Hokkaido Foods,19,2087.0,Low Stock,1479.32
SKU-X7710,Office,336.94,1112.0,75.0,635,Kyoto Crafts,6,1085.0,Normal Stock,374677.27999999997
SKU-Z9304,Apparel,254.1,856.0,17.0,196,Osaka Supplies,30,706.0,Normal Stock,217509.6
SKU-C2194,Apparel,321.11,0.0,98.0,973,Fukuoka Logistics,18,2737.0,Out of Stock,0.0
SKU-A9169,Industrial,28.51,2768.0,69.0,834,Nagoya Parts,9,1455.0,Normal Stock,78915.68000000001
SKU-Z3539,Shipping,417.19,1940.0,68.0,890,Tokyo Electronics,3,1094.0,Normal Stock,809348.6
SKU-Y8924,Industrial,254.08499999999998,3887.0,68.0,589,Tokyo Electronics,18,1813.0,Normal Stock,987628.3949999999
SKU-Y2510,Food,219.0,0.0,64.0,521,Sapporo Steel,20,1801.0,Out of Stock,0.0
SKU-B4413,Office,421.65,2517.0,77.0,779,Sapporo Steel,28,2935.0,Low Stock,1061293.05
SKU-Z9387,Industrial,375.89,3047.0,82.0,1019,Tokyo Electronics,4,1347.0,Normal Stock,1145336.83
SKU-X2455,Electronics,304.1,1052.0,24.0,274,Sapporo Steel,17,682.0,Normal Stock,319913.2
SKU-Y4128,Apparel,254.1,333.0,27.0,207,Tokyo Electronics,26,909.0,Low Stock,84615.3
SKU-X6110,Electronics,111.03,0.0,43.0,601,Fukuoka Logistics,18,1375.0,Out of Stock,0.0
SKU-Z3998,Office,317.31,267.0,,203,Kyoto Crafts,6,,Normal Stock,84721.77
SKU-Y9901,Food,32.01,2424.0,55.0,464,Nagoya Parts,25,1839.0,Normal Stock,77592.23999999999
SKU-Y6577,Shipping,101.09,894.0,34.0,432,Osaka Supplies,20,1112.0,Low Stock,90374.46
SKU-A3551,Office,43.84,2283.0,89.0,940,Fukuoka Logistics,9,1741.0,Normal Stock,100086.72
SKU-Z2775,Home,220.06,676.0,55.0,536,Fukuoka Logistics,10,1086.0,Low Stock,148760.56
SKU-C9642,Office,260.67,0.0,44.0,436,Kyoto Crafts,13,1008.0,Out of Stock,0.0
SKU-C1109,Industrial,131.84,3734.0,89.0,1139,Tokyo Electronics,6,1673.0,Normal Stock,492290.56
SKU-X9084,Apparel,86.48,606.0,23.0,180,Tokyo Electronics,23,709.0,Low Stock,52406.880000000005
SKU-C5805,Office,322.59,5145.0,86.0,724,Kyoto Crafts,8,1412.0,Normal Stock,1659725.5499999998
SKU-C6952,Office,436.76,4011.0,88.0,814,Tokyo Electronics,16,2222.0,Normal Stock,1751844.3599999999
SKU-X9015,Apparel,402.06,713.0,17.0,234,Sapporo Steel,3,285.0,Normal Stock,286668.78
SKU-X2596,Shipping,81.12,561.0,78.0,774,Kyoto Crafts,27,2880.0,Low Stock,45508.32
SKU-B4490,Electronics,238.8,1032.0,38.0,376,Kyoto Crafts,9,718.0,Normal Stock,246441.6
SKU-Y6023,Shipping,61.82,1034.0,30.0,260,Kyoto Crafts,28,1100.0,Low Stock,63921.88
SKU-X9834,Apparel,358.26,884.0,24.0,231,Osaka Supplies,23,783.0,Normal Stock,316701.83999999997
SKU-Z6835,Home,249.22,497.0,10.0,97,Hokkaido Foods,15,247.0,Normal Stock,123862.34
SKU-A8926,Apparel,162.74,143.0,9.0,112,Hokkaido Foods,5,157.0,Low Stock,23271.82
SKU-B5111,Food,66.8,2347.0,70.0,591,Sapporo Steel,30,2691.0,Low Stock,156779.6
SKU-B9040,Industrial,245.33,4165.0,88.0,1008,Osaka Supplies,8,1712.0,Normal Stock,1021799.4500000001
SKU-X5051,Apparel,119.99,232.0,50.0,381,Nagoya Parts,9,831.0,Low Stock,27837.68
SKU-A8859,Industrial,99.3,688.0,69.0,740,Fukuoka Logistics,13,1637.0,Low Stock,68318.4
SKU-X7385,Apparel,253.13,2533.0,43.0,361,Fukuoka Logistics,4,533.0,Normal Stock,641178.29
SKU-B7811,Apparel,139.86,0.0,14.0,105,Osaka Supplies,22,413.0,Out of Stock,0.0
SKU-Y5018,Home,208.2,0.0,3.0,28,Fukuoka Logistics,16,76.0,Out of Stock,0.0
SKU-Z7028,Electronics,260.41,126.0,34.0,384,Nagoya Parts,17,962.0,Low Stock,32811.66
SKU-X1729,Apparel,206.36,2377.0,43.0,501,Sapporo Steel,10,931.0,Normal Stock,490517.72000000003
SKU-B2610,Shipping,258.92,1036.0,27.0,304,Fukuoka Logistics,21,871.0,Normal Stock,268241.12
SKU-Z4538,Home,249.22,1390.0,36.0,389,Fukuoka Logistics,3,497.0,Normal Stock,346415.8
SKU-B9407,Shipping,295.88,802.0,79.0,872,Hokkaido Foods,22,2610.0,Low Stock,237295.76
SKU-A9192,Food,344.11,388.0,7.0,78,Sapporo Steel,30,288.0,Normal Stock,133514.68
SKU-B6927,Shipping,68.37,0.0,14.0,154,Hokkaido Foods,25,504.0,Out of Stock,0.0
SKU-B7972,Apparel,275.64,1125.0,73.0,539,Kyoto Crafts,7,1050.0,Normal Stock,310095.0
SKU-A1359,Home,37.44,2788.0,90.0,698,Fukuoka Logistics,26,3038.0,Low Stock,104382.71999999999
SKU-X5283,Industrial,131.88,552.0,42.0,575,Hokkaido Foods,22,1499.0,Low Stock,72797.76
SKU-X4377,Apparel,254.1,244.0,48.0,556,Tokyo Electronics,17,1372.0,Low Stock,62000.4
SKU-Z2330,Home,379.87,873.0,17.0,122,Hokkaido Foods,13,343.0,Normal Stock,331626.51
SKU-Y2449,Electronics,260.41,1047.0,63.0,801,Nagoya Parts,10,1431.0,Low Stock,272649.27
SKU-B9120,Office,81.94,4000.0,74.0,1003,Fukuoka Logistics,3,1225.0,Normal Stock,327760.0
SKU-A4905,Home,249.22,1572.0,30.0,309,Sapporo Steel,8,549.0,Normal Stock,391773.84
SKU-B6562,Apparel,317.27,354.0,6.0,54,Fukuoka Logistics,5,84.0,Normal Stock,112313.57999999999
SKU-Y3568,Home,337.14,3874.0,71.0,689,Tokyo Electronics,29,2748.0,Normal Stock,1306080.3599999999
SKU-Y5556,Shipping,42.54,413.0,14.0,115,Fukuoka Logistics,8,227.0,Normal Stock,17569.02
SKU-X3202,Office,169.91,4709.0,79.0,567,Kyoto Crafts,25,2542.0,Normal Stock,800106.19
SKU-Z7694,Office,262.43,3607.0,72.0,649,Hokkaido Foods,28,2665.0,Normal Stock,946585.01
SKU-C7030,Food,256.55,110.0,9.0,80,Tokyo Electronics,5,125.0,Low Stock,28220.5
SKU-Z2268,Apparel,39.82,2631.0,58.0,484,Kyoto Crafts,13,1238.0,Normal Stock,104766.42
SKU-B2407,Shipping,139.21,296.0,55.0,488,Tokyo Electronics,9,983.0,Low Stock,41206.16
SKU-Y9559,Home,426.89,4238.0,96.0,1128,Fukuoka Logistics,18,2856.0,Normal Stock,1809159.8199999998
SKU-B3135,Home,409.22,2514.0,79.0,581,Tokyo Electronics,26,2635.0,Low Stock,1028779.0800000001
SKU-Z6060,Office,413.44,2438.0,76.0,619,Tokyo Electronics,9,1303.0,Normal Stock,1007966.72
SKU-C8511,Industrial,254.08499999999998,1695.0,34.0,244,Hokkaido Foods,28,1196.0,Normal Stock,430674.07499999995
SKU-Z7975,Food,255.84,1907.0,72.0,568,Fukuoka Logistics,8,1144.0,Normal Stock,487886.88
SKU-Y5240,Food,399.12,121.0,98.0,1067,Kyoto Crafts,24,3419.0,Low Stock,48293.520000000004
SKU-X2485,Home,116.28,2020.0,60.0,431,Nagoya Parts,28,2111.0,Low Stock,234885.6
SKU-X8878,Home,249.22,1707.0,93.0,1089,Kyoto Crafts,30,3879.0,Low Stock,425418.54
SKU-Y3421,Electronics,371.58,1088.0,55.0,633,Tokyo Electronics,16,1513.0,Low Stock,404279.04
SKU-X4253,Office,356.26,470.0,10.0,116,Sapporo Steel,6,176.0,Normal Stock,167442.19999999998
SKU-X2179,Office,260.67,3269.0,69.0,805,Fukuoka Logistics,26,2599.0,Normal Stock,852130.2300000001
SKU-Z7186,Office,40.26,587.0,61.0,545,Fukuoka Logistics,15,1460.0,Low Stock,23632.62
SKU-Y9909,Industrial,70.19,20.0,1.0,8,Sapporo Steel,3,11.0,Normal Stock,1403.8
SKU-Y7099,Electronics,192.64,1318.0,87.0,728,Kyoto Crafts,7,1337.0,Low Stock,253899.52
SKU-A6561,Home,250.04,5544.0,99.0,705,Osaka Supplies,11,1794.0,Normal Stock,1386221.76
SKU-B3446,Electronics,470.73,354.0,9.0,107,Osaka Supplies,9,188.0,Normal Stock,166638.42
SKU-X9345,Shipping,66.94,0.0,78.0,633,Osaka Supplies,4,945.0,Out of Stock,0.0
SKU-B7968,Apparel,145.85,267.0,9.0,82,Hokkaido Foods,27,325.0,Low Stock,38941.95
SKU-C5053,Office,281.36,1778.0,33.0,271,Fukuoka Logistics,12,667.0,Normal Stock,500258.08
SKU-B1057,Shipping,258.92,1916.0,42.0,404,Hokkaido Foods,15,1034.0,Normal Stock,496090.72000000003
SKU-A7906,Home,50.11,3376.0,90.0,1065,Sapporo Steel,21,2955.0,Normal Stock,169171.36
SKU-Y1074,Shipping,336.55,34.0,98.0,1016,Fukuoka Logistics,24,3368.0,Low Stock,11442.7
SKU-X7752,Food,400.41,2147.0,36.0,447,Fukuoka Logistics,21,1203.0,Normal Stock,859680.27
SKU-X6536,Apparel,469.23,2791.0,,826,Fukuoka Logistics,24,,Normal Stock,1309620.93
SKU-C5254,Electronics,262.54,211.0,40.0,338,Kyoto Crafts,20,1138.0,Low Stock,55395.94
SKU-C2640,Home,304.15,8.0,3.0,29,Nagoya Parts,5,44.0,Low Stock,2433.2
SKU-Y8117,Shipping,258.92,4613.0,77.0,724,Nagoya Parts,8,1340.0,Normal Stock,1194397.96
SKU-Y6976,Shipping,498.15,550.0,53.0,450,Kyoto Crafts,10,980.0,Low Stock,273982.5
SKU-Z4141,Shipping,220.28,4134.0,82.0,1109,Kyoto Crafts,19,2667.0,Normal Stock,910637.52
SKU-B5594,Apparel,357.76,743.0,28.0,196,Sapporo Steel,8,420.0,Normal Stock,265815.68
SKU-Z5816,Apparel,254.1,5692.0,100.0,1345,Fukuoka Logistics,18,3145.0,Normal Stock,1446337.2
SKU-Z9890,Home,44.68,187.0,81.0,1081,Osaka Supplies,24,3025.0,Low Stock,8355.16
SKU-B3874,Apparel,314.47,1133.0,99.0,1339,Nagoya Parts,5,1834.0,Low Stock,356294.51
SKU-Z8656,Food,348.68,2797.0,62.0,676,Fukuoka Logistics,7,1110.0,Normal Stock,975257.96
SKU-C9618,Office,279.79,4144.0,78.0,683,Kyoto Crafts,18,2087.0,Normal Stock,1159449.76
SKU-A4454,Apparel,306.5,747.0,,287,Hokkaido Foods,29,,Normal Stock,228955.5
SKU-Y5717,Shipping,258.92,3483.0,82.0,769,Kyoto Crafts,17,2163.0,Normal Stock,901818.3600000001
SKU-Y3131,Apparel,493.02,4989.0,91.0,995,Kyoto Crafts,28,3543.0,Normal Stock,2459676.78
SKU-A9175,Shipping,191.11,768.0,42.0,420,Tokyo Electronics,24,1428.0,Low Stock,146772.48
SKU-B6112,Food,481.89,916.0,35.0,251,Fukuoka Logistics,25,1126.0,Low Stock,441411.24
SKU-A7332,Electronics,445.94,4331.0,99.0,1206,Kyoto Crafts,29,4077.0,Normal Stock,1931366.14
SKU-Z6682,Apparel,128.32,0.0,79.0,900,Kyoto Crafts,28,3112.0,Out of Stock,0.0
SKU-Z6863,Electronics,440.15,235.0,18.0,250,Osaka Supplies,17,556.0,Low Stock,103435.25
SKU-X4339,Apparel,351.92,1056.0,21.0,197,Hokkaido Foods,13,470.0,Normal Stock,371627.52
SKU-X4452,Industrial,298.51,588.0,,119,Tokyo Electronics,5,,Normal Stock,175523.88
SKU-Z4750,Shipping,477.39,2306.0,47.0,440,Osaka Supplies,27,1709.0,Normal Stock,1100861.34
SKU-A2054,Office,126.9,0.0,86.0,630,Fukuoka Logistics,30,3210.0,Out of Stock,0.0
SKU-A7848,Industrial,256.62,394.0,,98,Fukuoka Logistics,20,,Normal Stock,101108.28
SKU-B5978,Office,260.61,1628.0,34.0,322,Osaka Supplies,27,1240.0,Normal Stock,424273.08
SKU-Y1985,Apparel,95.61,43.0,39.0,344,Sapporo Steel,16,968.0,Low Stock,4111.23
SKU-Z6723,Food,334.8,1184.0,,395,Sapporo Steel,18,,Normal Stock,396403.2
SKU-A7068,Office,324.08,0.0,33.0,301,Hokkaido Foods,29,1258.0,Out of Stock,0.0
SKU-A9054,Electronics,447.98,796.0,18.0,154,Osaka Supplies,9,316.0,Normal Stock,356592.08
SKU-Z3286,Shipping,331.01,638.0,63.0,784,Kyoto Crafts,15,1729.0,Low Stock,211184.38
SKU-B8944,Shipping,258.92,1285.0,35.0,369,Fukuoka Logistics,4,509.0,Normal Stock,332712.2
SKU-Y3567,Food,327.75,3708.0,64.0,689,Tokyo Electronics,24,2225.0,Normal Stock,1215297.0
SKU-Y6145,Industrial,451.58,2675.0,94.0,1147,Hokkaido Foods,15,2557.0,Normal Stock,1207976.5
SKU-C3338,Home,355.4,727.0,97.0,827,Nagoya Parts,25,3252.0,Low Stock,258375.8
SKU-A8397,Industrial,180.22,0.0,,12,Nagoya Parts,6,,Out of Stock,0.0
SKU-Z8591,Food,122.75,1766.0,53.0,499,Fukuoka Logistics,22,1665.0,Normal Stock,216776.5
SKU-Y1837,Electronics,412.5,0.0,27.0,260,Kyoto Crafts,27,989.0,Out of Stock,0.0
SKU-B9322,Home,268.21,2641.0,52.0,521,Fukuoka Logistics,15,1301.0,Normal Stock,708342.61
SKU-Y6037,Industrial,471.63,390.0,,72,Hokkaido Foods,20,,Normal Stock,183935.7
SKU-Z7637,Food,45.43,413.0,54.0,408,Osaka Supplies,6,732.0,Low Stock,18762.59
SKU-B1743,Shipping,196.42,665.0,67.0,662,Nagoya Parts,10,1332.0,Low Stock,130619.29999999999
SKU-A9529,Office,491.59,1917.0,35.0,272,Fukuoka Logistics,27,1217.0,Normal Stock,942378.0299999999
SKU-A5220,Food,156.5,0.0,38.0,482,Nagoya Parts,10,862.0,Out of Stock,0.0
SKU-C9092,Apparel,156.62,0.0,64.0,619,Sapporo Steel,13,1451.0,Out of Stock,0.0
SKU-C5823,Industrial,180.76,25.0,1.0,10,Kyoto Crafts,7,17.0,Normal Stock,4519.0
SKU-B7311,Industrial,254.08499999999998,919.0,46.0,519,Hokkaido Foods,25,1669.0,Low Stock,233504.115
SKU-Z1476,Office,355.07,23.0,64.0,645,Nagoya Parts,4,901.0,Low Stock,8166.61
SKU-C2438,Shipping,334.95,737.0,23.0,252,Osaka Supplies,17,643.0,Normal Stock,246858.15
SKU-Y5830,Food,421.67,450.0,,482,Fukuoka Logistics,17,,Normal Stock,189751.5
SKU-Y4483,Industrial,85.14,339.0,40.0,453,Fukuoka Logistics,16,1093.0,Low Stock,28862.46
SKU-A2783,Office,331.58,750.0,88.0,1138,Nagoya Parts,13,2282.0,Low Stock,248685.0
SKU-A9675,Office,217.15,1345.0,37.0,385,Kyoto Crafts,16,977.0,Normal Stock,292066.75
SKU-X9584,Industrial,254.08499999999998,3128.0,72.0,877,Nagoya Parts,17,2101.0,Normal Stock,794777.8799999999
SKU-Y5788,Food,347.39,565.0,22.0,184,Osaka Supplies,13,470.0,Normal Stock,196275.35
SKU-A4430,Electronics,56.52,0.0,57.0,467,Nagoya Parts,17,1436.0,Out of Stock,0.0
SKU-B8131,Food,255.84,394.0,45.0,544,Tokyo Electronics,30,1894.0,Low Stock,100800.96
SKU-B4342,Shipping,258.92,334.0,21.0,246,Osaka Supplies,21,687.0,Low Stock,86479.28
SKU-C1044,Electronics,261.27,976.0,44.0,321,Nagoya Parts,14,937.0,Normal Stock,254999.52
SKU-Z3736,Office,295.27,293.0,59.0,563,Tokyo Electronics,6,917.0,Low Stock,86514.11
SKU-C5379,Home,25.76,856.0,60.0,811,Osaka Supplies,26,2371.0,Low Stock,22050.56
SKU-C7268,Home,64.25,0.0,26.0,288,Fukuoka Logistics,3,366.0,Out of Stock,0.0
SKU-C1366,Shipping,398.37,1245.0,37.0,451,Sapporo Steel,8,747.0,Normal Stock,495970.65
SKU-Y7103,Electronics,97.8,1617.0,34.0,443,Sapporo Steel,26,1327.0,Normal Stock,158142.6
SKU-A9227,Shipping,434.67,1295.0,,233,Fukuoka Logistics,22,,Normal Stock,562897.65
SKU-Z4886,Industrial,260.87,4019.0,68.0,544,Hokkaido Foods,19,1836.0,Normal Stock,1048436.53
SKU-X3478,Industrial,391.13,1096.0,,577,Osaka Supplies,30,,Normal Stock,428678.48
SKU-X6609,Food,296.9,2909.0,68.0,719,Osaka Supplies,3,923.0,Normal Stock,863682.1
SKU-B2217,Office,116.35,174.0,9.0,123,Tokyo Electronics,22,321.0,Low Stock,20244.899999999998
SKU-X4037,Industrial,150.97,866.0,17.0,225,Nagoya Parts,27,684.0,Normal Stock,130740.02
SKU-Y9077,Home,33.23,42.0,1.0,10,Osaka Supplies,21,31.0,Normal Stock,1395.6599999999999
SKU-C8831,Apparel,97.31,806.0,89.0,982,Sapporo Steel,9,1783.0,Low Stock,78431.86
SKU-X2428,Industrial,354.48,227.0,21.0,290,Tokyo Electronics,16,626.0,Low Stock,80466.96
SKU-X2196,Apparel,147.92,385.0,51.0,590,Kyoto Crafts,11,1151.0,Low Stock,56949.2
SKU-X6397,Shipping,258.92,1901.0,96.0,908,Hokkaido Foods,14,2252.0,Low Stock,492206.92000000004
SKU-A1132,Shipping,99.65,876.0,64.0,532,Fukuoka Logistics,22,1940.0,Low Stock,87293.40000000001
SKU-Y2935,Industrial,5.26,483.0,82.0,1078,Tokyo Electronics,18,2554.0,Low Stock,2540.58
SKU-Z4762,Apparel,282.38,779.0,98.0,1359,Kyoto Crafts,19,3221.0,Low Stock,219974.02
SKU-X8703,Food,29.5,2342.0,43.0,429,Sapporo Steel,13,988.0,Normal Stock,69089.0
SKU-A4169,Shipping,356.37,462.0,26.0,344,Fukuoka Logistics,20,864.0,Low Stock,164642.94
SKU-X1908,Apparel,397.12,668.0,32.0,352,Sapporo Steel,30,1312.0,Low Stock,265276.16
SKU-B7970,Shipping,469.7,291.0,69.0,560,Osaka Supplies,17,1733.0,Low Stock,136682.69999999998
SKU-B8344,Shipping,87.72,11.0,1.0,11,Tokyo Electronics,26,37.0,Low Stock,964.92
SKU-X9894,Electronics,450.24,1520.0,27.0,317,Kyoto Crafts,11,614.0,Normal Stock,684364.8
SKU-X9871,Shipping,477.1,415.0,79.0,763,Kyoto Crafts,26,2817.0,Low Stock,197996.5
SKU-Y3384,Apparel,254.1,523.0,18.0,156,Osaka Supplies,23,570.0,Low Stock,132894.3
SKU-C3669,Industrial,161.52,0.0,28.0,350,Sapporo Steel,6,518.0,Out of Stock,0.0
SKU-Y1481,Apparel,234.15,1054.0,33.0,458,Nagoya Parts,24,1250.0,Low Stock,246794.1
SKU-B5446,Apparel,171.66,101.0,65.0,667,Tokyo Electronics,11,1382.0,Low Stock,17337.66
SKU-Z7778,Home,285.62,74.0,2.0,27,Nagoya Parts,18,63.0,Normal Stock,21135.88
SKU-C3691,Apparel,254.1,436.0,47.0,369,Kyoto Crafts,22,1403.0,Low Stock,110787.59999999999
SKU-C2312,Shipping,194.81,1323.0,,840,Fukuoka Logistics,24,,Normal Stock,257733.63
SKU-C7625,Apparel,241.38,2883.0,81.0,849,Tokyo Electronics,25,2874.0,Normal Stock,695898.54
SKU-A5568,Home,316.12,1363.0,28.0,374,Osaka Supplies,28,1158.0,Normal Stock,430871.56
SKU-A8630,Office,146.94,1163.0,75.0,850,Osaka Supplies,23,2575.0,Low Stock,170891.22
SKU-C4657,Industrial,49.54,38.0,10.0,117,Sapporo Steel,7,187.0,Low Stock,1882.52
SKU-Y7370,Shipping,314.71,362.0,62.0,663,Fukuoka Logistics,5,973.0,Low Stock,113925.01999999999
SKU-X4400,Food,351.49,2707.0,81.0,853,Sapporo Steel,26,2959.0,Low Stock,951483.43
SKU-Y6712,Home,177.34,54.0,44.0,572,Nagoya Parts,23,1584.0,Low Stock,9576.36
