Product_ID,Category,Unit_Cost_Raw,Current_Stock_Raw,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days
SKU-Y6124,Home,68.64,1753,83.0,635,Tokyo Electronics,8
SKU-X3598,Office,140.75,226,58.0,413,Osaka Supplies,7
SKU-Y3136,Food,295.58,453,66.0,615,Tokyo Electronics,11
SKU-Z5770,Food,154.46,1507,98.0,946,Tokyo Electronics,25
SKU-B5776,Food,92.79,411,7.0,82,Hokkaido Foods,17
SKU-X2117,Apparel,306.82,3298,96.0,738,Fukuoka Logistics,25
SKU-Z5212,Shipping,219.54,1600,58.0,597,Fukuoka Logistics,8
SKU-X9504,HOME,,,83.0,1093,Tokyo Electronics,25
SKU-A4217,Apparel,231.77,846,25.0,343,Fukuoka Logistics,26
SKU-A9625,Shipping,222.63,1188,37.0,326,Osaka Supplies,14
SKU-Z4313,Office,Quote Pending,558,78.0,970,Kyoto Crafts,21
SKU-B6574,Shipping,434.4,1218,34.0,273,Tokyo Electronics,20
SKU-X1603,Industrial,49.99,3196,76.0,812,Sapporo Steel,23
SKU-X9557,Industrial,158.8,115,4.0,52,Osaka Supplies,30
SKU-Z7488,Apparel,199.76,2723,60.0,711,Sapporo Steel,23
SKU-Y9925,Office,340.28,1012,21.0,238,Fukuoka Logistics,5
SKU-Y8151,Industrial,$337.68,990 pcs,40.0,421,Hokkaido Foods,22
SKU-Y3896,Shipping,$303.00,2079,,324,Sapporo Steel,10
SKU-B8776,Shipping,163.39,2230,57.0,629,Kyoto Crafts,30
SKU-Y4677,Industrial,14.72,966,85.0,1023,Fukuoka Logistics,14
SKU-Y2335,Apparel,Quote Pending,4407,85.0,874,Nagoya Parts,24
SKU-Z4779,ELECTRONICS,261.93,1043,64.0,635,Nagoya Parts,26
SKU-Z8464,Apparel,296.02,390,8.0,87,Hokkaido Foods,19
SKU-Y1134,home,,841,99.0,953,Fukuoka Logistics,5
SKU-Y1858,Shipping,283.28,3224,59.0,455,Nagoya Parts,20
SKU-X2237,Food,494.43,-1998,94.0,826,Sapporo Steel,13
SKU-X6188,Shipping,346.14,3748,82.0,920,Osaka Supplies,21
SKU-X3747,Office,417.15,2255,82.0,863,Kyoto Crafts,15
SKU-A9855,Office,8.17,1370,56.0,730,Hokkaido Foods,30
SKU-X2501,Food,118.59,2162,99.0,1321,Tokyo Electronics,29
SKU-B9587,Apparel,418.65,1273,24.0,281,Kyoto Crafts,19
SKU-X5312,Home,119.74,2805,63.0,478,Hokkaido Foods,18
SKU-B6038,Shipping,178.74,1278,30.0,230,Fukuoka Logistics,26
SKU-B2344,Shipping,270.57,12,1.0,7,Sapporo Steel,5
SKU-C9757,Electronics,224.66,426,9.0,91,Tokyo Electronics,4
SKU-Y7738,Electronics,,1777,47.0,347,Fukuoka Logistics,22
SKU-B7855,Apparel,120.75,753,26.0,361,Hokkaido Foods,13
SKU-B2923,apparel,$122.96,3465,61.0,772,Osaka Supplies,21
SKU-C2261,Apparel,439.53,3903,89.0,979,Osaka Supplies,26
SKU-B1643,Home,238.72,369,55.0,479,Fukuoka Logistics,8
 SKU-Z9724 ,Apparel,USD 327.67,1886,95.0,1075,Osaka Supplies,3
SKU-C1779,Food,322.21,255,38.0,471,Kyoto Crafts,17
SKU-X9360,Industrial,$448.94,,58.0,557,Kyoto Crafts,23
SKU-X7948,Office,$445.04,380,24.0,247,Nagoya Parts,15
SKU-B8588,Food,429.12,594,13.0,155,Sapporo Steel,20
SKU-X7864,Shipping,268.41,1870,50.0,666,Osaka Supplies,5
SKU-X7044,home,32.97,1079,60.0,695,Nagoya Parts,17
SKU-X7951,Industrial,447.91,1652,73.0,938,Sapporo Steel,18
SKU-C2359,Industrial,157.39,140,9.0,122,Sapporo Steel,17
SKU-Y1229,Apparel,189.38,4494,94.0,841,Fukuoka Logistics,4
SKU-B1090,Shipping,26.12,3220,80.0,815,Kyoto Crafts,15
SKU-Z4207,Shipping,348.01,1026,65.0,519,Fukuoka Logistics,7
SKU-C3388,Shipping,41.66,1497,33.0,277,Nagoya Parts,22
SKU-Y1565,Shipping,USD 448.64,3228,80.0,1050,Tokyo Electronics,25
SKU-C1496,Electronics,USD 310.42,998,,337,Sapporo Steel,22
SKU-A4146,Office,16.7,730,36.0,349,Nagoya Parts,7
SKU-X6381,Office,140.47,104,41.0,491,Kyoto Crafts,20
SKU-X7356,Home,306.68,1152,42.0,444,Kyoto Crafts,25
SKU-X1476,Office,272.72,2566,49.0,401,Tokyo Electronics,14
SKU-B8318,Shipping,361.68,1507,47.0,508,Osaka Supplies,10
SKU-Y5418,Shipping,419.99,3310,,1029,Osaka Supplies,28
SKU-Z4606,INDUSTRIAL,187.72,3059,52.0,656,Tokyo Electronics,7
SKU-X9086,SHIPPING,326.56,668,14.0,143,Osaka Supplies,18
SKU-Y2692,Industrial,8.26,378,8.0,71,Osaka Supplies,22
SKU-C4409,Industrial,219.95,1718,40.0,330,Nagoya Parts,11
SKU-B6437,SHIPPING,Quote Pending,1597,52.0,382,Fukuoka Logistics,8
SKU-B4428,Apparel,USD 410.99,5318,93.0,792,Sapporo Steel,6
SKU-Y6002,Home,USD 240.25,1771,42.0,406,Kyoto Crafts,13
SKU-C6122,Shipping,415.28,337,11.0,100,Hokkaido Foods,22
SKU-B4307,Apparel,152.68,1723,84.0,643,Hokkaido Foods,17
SKU-A9804,Apparel,435.41,3639,84.0,622,Kyoto Crafts,13
SKU-A9708,Food,330.53,1357,71.0,946,Osaka Supplies,22
SKU-Z2183,Office,353.78,2216 pcs,38.0,317,Fukuoka Logistics,10
SKU-C7804,Office,432.15,566,54.0,692,Tokyo Electronics,10
SKU-Y6565,home,103.71,274,15.0,121,Hokkaido Foods,6
SKU-Y3452,Industrial,342.14,140,10.0,106,Kyoto Crafts,30
SKU-B2846,Home,308.59,826,73.0,805,Sapporo Steel,16
SKU-B2767,Shipping,230.93,95,14.0,123,Fukuoka Logistics,8
SKU-X8589,Apparel,$310.27,588,47.0,466,Nagoya Parts,29
SKU-C3802,Industrial,411.19,4220,81.0,824,Tokyo Electronics,7
SKU-C8705,Shipping,320.23,822,16.0,162,Fukuoka Logistics,8
SKU-Y9350,Industrial,227.02,2032,56.0,765,Osaka Supplies,24
SKU-A4099,Office,$228.44,-1034,22.0,306,Nagoya Parts,18
SKU-Z2471,Electronics,483.46,2474,74.0,621,Tokyo Electronics,22
SKU-Y7729,Industrial,57.45,1801,33.0,264,Kyoto Crafts,13
 SKU-X1971 ,INDUSTRIAL,266.67,425,69.0,495,Osaka Supplies,23
SKU-C2151,Home,168.64,3973,96.0,1088,Hokkaido Foods,22
SKU-Y7126,Shipping,$386.50,581 pcs,17.0,193,Fukuoka Logistics,3
SKU-Y3132,Apparel,$95.23,743,20.0,226,Sapporo Steel,5
SKU-A3771,Apparel,Quote Pending,951,95.0,857,Sapporo Steel,16
SKU-C5378,Food,192.84,1191,31.0,308,Nagoya Parts,30
SKU-Y6675,Food,347.3,1226,67.0,572,Fukuoka Logistics,8
SKU-Y9320,Electronics,184.16,3,24.0,218,Tokyo Electronics,9
SKU-Y3790,Office,193.86,3290,69.0,961,Osaka Supplies,14
SKU-Y9959,Electronics,344.35,,71.0,877,Tokyo Electronics,7
SKU-B2708,Home,256.45,3973,99.0,1036,Kyoto Crafts,9
SKU-X4692,FOOD,439.77,2094,45.0,537,Fukuoka Logistics,28
SKU-X5350,Electronics,265.1,2851 pcs,56.0,658,Sapporo Steel,4
 SKU-B3145 ,Home,462.18,2246,72.0,764,Kyoto Crafts,11
SKU-X5283,Industrial,Quote Pending,2916,81.0,856,Fukuoka Logistics,26
SKU-X7454,apparel,146.78,116,26.0,204,Kyoto Crafts,19
SKU-X7155,Shipping,212.46,423,15.0,129,Nagoya Parts,27
SKU-Z4706,Shipping,497.18,1630,100.0,1233,Sapporo Steel,23
SKU-Z6728,office,405.44,1531,63.0,499,Kyoto Crafts,21
SKU-A9359,Office,121.03,3378,76.0,797,Sapporo Steel,11
SKU-Z7198,Home,462.57,1804,39.0,300,Kyoto Crafts,12
SKU-Z1704,Electronics,418.1,866,30.0,365,Sapporo Steel,21
SKU-B3585,Office,96.9,1398,70.0,648,Kyoto Crafts,11
SKU-C3406,Office,212.54,1915,84.0,637,Kyoto Crafts,12
SKU-X7562,Industrial,166.97,1057,27.0,247,Tokyo Electronics,23
SKU-X3076,OFFICE,446.49,1595,49.0,494,Fukuoka Logistics,11
SKU-Z9149,Office,15.3,390,25.0,315,Nagoya Parts,15
SKU-X1708,Industrial,Quote Pending,85 pcs,9.0,63,Hokkaido Foods,22
SKU-Z8084,Office,494.7,-545,36.0,436,Hokkaido Foods,18
SKU-C7301,Apparel,209.07,3031,53.0,612,Nagoya Parts,11
SKU-A5839,Office,239.95,1553,85.0,659,Tokyo Electronics,13
SKU-C8243,SHIPPING,$360.79,2702,76.0,1059,Nagoya Parts,15
SKU-A8760,Food,456.36,560,20.0,177,Kyoto Crafts,4
SKU-B1046,Office,266.96,684,87.0,1118,Hokkaido Foods,22
SKU-B3910,Electronics,178.9,87,30.0,296,Kyoto Crafts,13
SKU-X1583,Home,411.18,3376,88.0,751,Tokyo Electronics,9
SKU-B2515,Industrial,11.56,1069,,697,Sapporo Steel,7
SKU-C7504,Apparel,Quote Pending,901,96.0,945,Fukuoka Logistics,22
SKU-C1459,Shipping,376.8,1428,57.0,753,Sapporo Steel,15
SKU-Z2597,Apparel,,275,40.0,420,Sapporo Steel,5
SKU-Y7020,Industrial,USD 331.65,669,20.0,235,Osaka Supplies,19
SKU-B6660,Electronics,$296.84,2291,78.0,1020,Sapporo Steel,14
SKU-X3235,Food,Quote Pending,52,28.0,365,Kyoto Crafts,22
SKU-Y1361,Home,$5.76,2065 pcs,78.0,717,Osaka Supplies,9
SKU-A6491,Industrial,472.78,1012,55.0,625,Sapporo Steel,15
SKU-Y8531,Home,245.24,2103,,314,Nagoya Parts,30
SKU-X3532,FOOD,Quote Pending,983,36.0,311,Hokkaido Foods,20
 SKU-C9091 ,Home,481.34,239,,48,Nagoya Parts,22
SKU-Z7284,INDUSTRIAL,5.34,2819,56.0,713,Kyoto Crafts,24
SKU-A6825,OFFICE,393.39,5,4.0,32,Nagoya Parts,11
SKU-X8702,Office,397.11,236,8.0,78,Kyoto Crafts,20
SKU-X9117,Home,43.65,150,3.0,29,Sapporo Steel,11
SKU-C1461,Food,447.64,1839,31.0,255,Tokyo Electronics,11
 SKU-Z2516 ,Office,218.26,2474,62.0,535,Kyoto Crafts,14
SKU-C4228,Industrial,155.74,1202,45.0,595,Hokkaido Foods,5
SKU-C3263,HOME,376.37,564,48.0,457,Hokkaido Foods,21
SKU-Z1509,Industrial,66.32,2470,43.0,469,Sapporo Steel,3
SKU-X6246,Industrial,426.94,1591,69.0,742,Hokkaido Foods,30
SKU-B5394,Office,335.24,297,6.0,67,Sapporo Steel,7
SKU-C1654,Home,453.17,31,2.0,22,Fukuoka Logistics,19
SKU-X4260,Food,,2200,75.0,655,Sapporo Steel,22
SKU-A3831,Food,81.43,3518,68.0,498,Tokyo Electronics,23
SKU-Y8553,Office,400.78,5,18.0,147,Sapporo Steel,18
SKU-Z9525,Electronics,354.59,1641,88.0,714,Kyoto Crafts,9
SKU-Z5709,ELECTRONICS,297.57,1390,67.0,883,Kyoto Crafts,3
SKU-A4700,Home,USD 52.16,1207 pcs,32.0,374,Sapporo Steel,30
 SKU-X3920 ,Shipping,Quote Pending,68,20.0,249,Fukuoka Logistics,9
SKU-A9651,Food,432.53,4499,84.0,1064,Sapporo Steel,24
SKU-Y1706,Home,210.0,2242,52.0,410,Hokkaido Foods,17
SKU-C9587,Electronics,148.01,1152,20.0,270,Kyoto Crafts,11
SKU-Z9031,APPAREL,$127.65,808,52.0,608,Osaka Supplies,22
 SKU-X4638 ,Industrial,202.87,720,39.0,398,Sapporo Steel,10
SKU-Y3923,Home,111.07,2475,56.0,664,Nagoya Parts,5
SKU-A2363,Apparel,491.53,321,10.0,76,Tokyo Electronics,22
SKU-X9327,Shipping,Quote Pending,27,6.0,79,Hokkaido Foods,7
SKU-X5964,Home,392.36,142,18.0,194,Fukuoka Logistics,9
SKU-Y5615,Home,186.69,489,65.0,899,Sapporo Steel,15
SKU-A8315,Electronics,$92.79,2710,60.0,687,Hokkaido Foods,23
SKU-Z2117,Office,$230.35,1680,55.0,439,Hokkaido Foods,3
SKU-C4700,Home,Quote Pending,2384,70.0,750,Kyoto Crafts,15
SKU-A3039,Food,245.05,-2245,61.0,825,Fukuoka Logistics,16
SKU-C4481,Apparel,394.22,980,17.0,183,Sapporo Steel,22
SKU-A5673,Office,183.09,341,94.0,907,Tokyo Electronics,17
SKU-A1666,Industrial,434.08,2583,44.0,361,Hokkaido Foods,7
SKU-C6780,Industrial,Quote Pending,667,43.0,369,Sapporo Steel,26
SKU-Y6914,Industrial,Quote Pending,649,19.0,181,Hokkaido Foods,22
SKU-A8636,Food,80.5,1681,95.0,1316,Fukuoka Logistics,28
SKU-A7888,Home,235.91,2840,64.0,895,Hokkaido Foods,13
SKU-A7012,Office,280.39,1369,52.0,500,Sapporo Steel,16
 SKU-X4673 ,Home,Quote Pending,1908,90.0,880,Osaka Supplies,12
SKU-C3245,Home,$291.03,4053,78.0,599,Nagoya Parts,7
SKU-B3334,INDUSTRIAL,487.37,3210 pcs,93.0,845,Fukuoka Logistics,23
SKU-C1989,Industrial,$150.93,2427,76.0,785,Nagoya Parts,10
SKU-C9564,Shipping,113.58,2735,,662,Fukuoka Logistics,22
SKU-X4964,Electronics,295.24,5075 pcs,99.0,761,Hokkaido Foods,4
 SKU-C3625 ,Office,496.27,2299,62.0,638,Osaka Supplies,12
SKU-A7343,Industrial,223.84,1417,83.0,588,Hokkaido Foods,5
SKU-Z4559,Apparel,382.97,1289,54.0,423,Osaka Supplies,18
SKU-B1298,Office,,926,29.0,250,Sapporo Steel,17
SKU-B5615,Apparel,USD 98.83,3351,58.0,412,Hokkaido Foods,17
SKU-X7870,Electronics,249.98,3949,70.0,657,Tokyo Electronics,18
SKU-X5005,Industrial,277.22,1165,20.0,245,Osaka Supplies,3
SKU-Z3061,Office,192.82,13,2.0,23,Fukuoka Logistics,7
SKU-A9950,Industrial,488.86,936,93.0,741,Osaka Supplies,8
SKU-C6847,Home,175.1,24,14.0,143,Fukuoka Logistics,21
SKU-B5030,Apparel,$480.42,978,24.0,310,Kyoto Crafts,25
SKU-A3877,Industrial,358.45,604,54.0,590,Tokyo Electronics,24
 SKU-Y8855 ,Shipping,,127,47.0,558,Osaka Supplies,30
SKU-Z6364,Shipping,173.4,1322,68.0,487,Osaka Supplies,16
SKU-Z6008,ELECTRONICS,379.37,437,,668,Nagoya Parts,4
SKU-A8244,Home,489.26,298,6.0,78,Hokkaido Foods,19
SKU-B6453,Office,323.79,1433,77.0,883,Tokyo Electronics,16
SKU-B1691,Food,386.82,36,25.0,325,Nagoya Parts,4
SKU-A8798,Industrial,Quote Pending,44,56.0,473,Kyoto Crafts,12
SKU-A2127,ELECTRONICS,376.32,1380,89.0,1132,Nagoya Parts,21
SKU-C6501,SHIPPING,34.02,146,8.0,66,Osaka Supplies,19
SKU-X5369,Industrial,USD 15.88,1473,78.0,687,Nagoya Parts,8
SKU-Y7889,Apparel,167.42,1054,51.0,526,Fukuoka Logistics,28
SKU-Z9221,Industrial,$21.56,570,32.0,405,Kyoto Crafts,8
 SKU-Y8407 ,Electronics,18.15,449,13.0,143,Osaka Supplies,6
SKU-C6560,Food,227.74,1042,28.0,340,Tokyo Electronics,24
SKU-X4506,Electronics,233.65,1451,,330,Fukuoka Logistics,30
SKU-C2016,Food,313.7,113,28.0,215,Tokyo Electronics,6
SKU-Y1765,Electronics,Quote Pending,4346,80.0,665,Fukuoka Logistics,26
SKU-X5143,Electronics,52.75,2591,83.0,1139,Sapporo Steel,11
SKU-A1050,Office,66.93,396,49.0,550,Hokkaido Foods,15
SKU-Y2877,Home,153.9,-95,2.0,18,Nagoya Parts,28
SKU-Z8662,Electronics,368.54,144,94.0,1300,Kyoto Crafts,11
SKU-Y2065,Food,316.5,3825,95.0,717,Nagoya Parts,12
SKU-Z6502,electronics,$192.87,373,46.0,410,Tokyo Electronics,10
SKU-C4257,Home,276.19,4071,95.0,1204,Kyoto Crafts,8
SKU-C6895,Food,405.62,67,90.0,736,Hokkaido Foods,19
SKU-C6161,Office,130.84,53,1.0,10,Osaka Supplies,16
SKU-X7157,Apparel,214.86,73,30.0,396,Kyoto Crafts,15
SKU-X7002,Apparel,242.9,556,,368,Fukuoka Logistics,27
SKU-Z7384,Industrial,334.57,-4379,74.0,943,Nagoya Parts,22
SKU-X2128,Home,9.4,14,49.0,586,Hokkaido Foods,7
SKU-Z4622,Apparel,391.81,466,40.0,351,Nagoya Parts,16
SKU-Z5413,Home,433.69,52,18.0,139,Hokkaido Foods,22
SKU-C5256,home,253.74,2477,63.0,620,Osaka Supplies,10
SKU-A9774,apparel,10.94,67,81.0,793,Sapporo Steel,4
SKU-B6558,Food,14.15,2005,94.0,910,Kyoto Crafts,4
SKU-C9643,Office,158.83,4230,78.0,640,Hokkaido Foods,15
SKU-A4184,HOME,51.03,3020,84.0,1007,Kyoto Crafts,14
SKU-Z2687,Industrial,69.65,-381,36.0,475,Kyoto Crafts,19
SKU-Y4660,Shipping,400.23,493,29.0,327,Sapporo Steel,30
SKU-C3622,Industrial,,2928,69.0,727,Hokkaido Foods,29
SKU-X9393,Apparel,291.73,4423,94.0,1221,Tokyo Electronics,10
SKU-A6050,Office,287.72,1594,56.0,405,Kyoto Crafts,21
SKU-X8239,Office,Quote Pending,4377,85.0,1003,Kyoto Crafts,21
SKU-C5006,HOME,175.27,1176,74.0,976,Nagoya Parts,18
SKU-A1833,Electronics,USD 157.81,5052,89.0,1029,Hokkaido Foods,8
SKU-C1270,Industrial,412.12,4125,89.0,949,Osaka Supplies,22
SKU-A4831,Apparel,USD 294.50,388,19.0,153,Hokkaido Foods,3
SKU-Z8299,Home,434.77,470,42.0,580,Nagoya Parts,10
SKU-C7080,Shipping,319.29,1435,98.0,1371,Sapporo Steel,3
SKU-Y7037,Home,247.87,274,15.0,152,Hokkaido Foods,12
SKU-A5672,Industrial,434.06,1673,53.0,639,Tokyo Electronics,4
SKU-X4683,APPAREL,395.93,631,33.0,266,Nagoya Parts,11
SKU-B3607,Industrial,Quote Pending,308,58.0,736,Tokyo Electronics,26
SKU-A7634,Industrial,178.99,3083,73.0,853,Kyoto Crafts,13
SKU-B5724,Industrial,349.31,4016,78.0,934,Osaka Supplies,3
SKU-X7285,Industrial,476.7,382,53.0,539,Sapporo Steel,18
SKU-X8188,Apparel,239.3,1199,65.0,502,Osaka Supplies,9
SKU-B5692,Electronics,283.53,70,4.0,44,Osaka Supplies,12
SKU-A2534,Office,152.19,26,1.0,7,Sapporo Steel,13
SKU-A9757,Food,319.55,3589,72.0,633,Hokkaido Foods,24
SKU-A6382,Office,431.49,1783 pcs,95.0,1229,Hokkaido Foods,5
SKU-A2316,Industrial,165.48,112,31.0,227,Fukuoka Logistics,17
SKU-Y3712,SHIPPING,,1006,21.0,149,Osaka Supplies,7
SKU-C6532,Office,USD 491.13,2921,49.0,543,Osaka Supplies,30
SKU-B6845,Electronics,339.14,305,59.0,584,Fukuoka Logistics,19
SKU-Z1862,Food,207.97,1594,37.0,445,Hokkaido Foods,8
SKU-C6933,Food,127.86,1673,48.0,454,Hokkaido Foods,28
SKU-Z7361,Food,270.86,113,,105,Tokyo Electronics,11
SKU-C4196,Office,412.19,2441,,609,Hokkaido Foods,22
SKU-Z9825,Office,454.83,1825,69.0,695,Hokkaido Foods,7
SKU-A8790,Electronics,483.74,493,16.0,154,Osaka Supplies,18
SKU-Y9094,Shipping,385.05,1435,84.0,978,Hokkaido Foods,9
SKU-B2491,Electronics,55.13,106,2.0,22,Osaka Supplies,20
SKU-A2112,Home,419.29,2387,52.0,586,Nagoya Parts,18
SKU-B6499,office,473.12,3836 pcs,83.0,969,Tokyo Electronics,24
SKU-Z9474,Home,332.09,828,79.0,776,Kyoto Crafts,22
SKU-B8843,Food,376.01,2709,67.0,597,Kyoto Crafts,9
SKU-Y9372,Industrial,465.91,154,22.0,154,Osaka Supplies,23
SKU-C2102,Apparel,290.88,223,83.0,818,Hokkaido Foods,21
SKU-C1547,FOOD,421.2,24,2.0,20,Hokkaido Foods,3
SKU-Z1734,Apparel,Quote Pending,414,7.0,91,Fukuoka Logistics,7
SKU-C4904,Home,204.36,93,15.0,111,Sapporo Steel,27
SKU-Y2479,Industrial,140.41,2651,98.0,740,Fukuoka Logistics,26
SKU-Y4947,Industrial,458.56,4802,89.0,923,Kyoto Crafts,4
SKU-X8182,Apparel,285.82,1097,34.0,284,Nagoya Parts,11
SKU-Y6331,Food,235.22,2744,55.0,516,Nagoya Parts,5
SKU-Y1621,Industrial,USD 10.31,1027,56.0,733,Tokyo Electronics,17
SKU-B2063,Apparel,122.49,3718,67.0,718,Osaka Supplies,15
SKU-Y9503,Electronics,7.24,1175,59.0,728,Hokkaido Foods,27
SKU-C5799,Home,31.25,1355,55.0,757,Tokyo Electronics,12
SKU-X7546,Apparel,18.74,4198,70.0,522,Fukuoka Logistics,8
SKU-B3118,Food,91.85,117,3.0,22,Sapporo Steel,10
SKU-B3256,Office,391.51,314,17.0,123,Kyoto Crafts,6
SKU-X6451,Electronics,326.02,295,42.0,484,Fukuoka Logistics,3
SKU-C5960,Apparel,75.96,2456,76.0,1003,Tokyo Electronics,8
SKU-A5680,Electronics,482.63,644,78.0,599,Hokkaido Foods,17
SKU-C4425,Shipping,51.99,1276,49.0,553,Sapporo Steel,20
SKU-A5000,Electronics,294.41,2180,68.0,929,Nagoya Parts,16
SKU-B2024,Home,444.76,1727,61.0,502,Tokyo Electronics,10
SKU-B2000,Shipping,444.98,863,41.0,531,Fukuoka Logistics,19
SKU-Z2011,Office,16.51,1727,41.0,499,Nagoya Parts,12
SKU-Y4699,Shipping,71.15,1578 pcs,80.0,1091,Hokkaido Foods,26
SKU-Y7958,Industrial,460.7,2660,91.0,1271,Kyoto Crafts,15
SKU-A3218,Electronics,278.08,5014,87.0,1122,Hokkaido Foods,4
SKU-X9263,Office,,3407,85.0,1114,Fukuoka Logistics,9
SKU-Z5335,Office,Quote Pending,425,10.0,74,Kyoto Crafts,21
SKU-Z4029,Shipping,424.39,1137,90.0,1095,Hokkaido Foods,28
SKU-X3828,Apparel,57.97,130,22.0,218,Fukuoka Logistics,10
SKU-Z1465,Electronics,335.34,488,33.0,334,Fukuoka Logistics,11
SKU-Z9900,Shipping,470.86,2213,79.0,979,Fukuoka Logistics,9
SKU-C1038,Shipping,217.22,2562,49.0,619,Fukuoka Logistics,20
SKU-Z8373,Shipping,480.49,119,2.0,20,Kyoto Crafts,26
SKU-B4248,Food,86.97,720,13.0,156,Osaka Supplies,22
SKU-A3577,Apparel,253.06,1815 pcs,84.0,1017,Kyoto Crafts,4
SKU-A5744,Apparel,491.64,700,47.0,342,Tokyo Electronics,17
SKU-Z1457,Shipping,448.28,445,20.0,255,Tokyo Electronics,10
SKU-Y5741,Food,157.35,1423,28.0,352,Kyoto Crafts,5
SKU-X1531,SHIPPING,$404.34,348,100.0,1018,Sapporo Steel,18
SKU-Z8477,Food,249.85,-1920,67.0,633,Nagoya Parts,28
SKU-B1489,Office,Quote Pending,,68.0,589,Kyoto Crafts,13
SKU-Z4801,shipping,85.02,2093,,500,Sapporo Steel,12
SKU-Z2406,Home,32.37,282,,62,Kyoto Crafts,23
SKU-Z1913,Electronics,79.85,426,32.0,244,Hokkaido Foods,4
SKU-C2960,Office,236.69,1852,36.0,412,Hokkaido Foods,7
SKU-Z9233,Food,,3496,66.0,469,Tokyo Electronics,26
SKU-Y2255,Apparel,Quote Pending,988,18.0,154,Hokkaido Foods,6
SKU-A7080,Home,333.0,,74.0,607,Kyoto Crafts,27
SKU-Z3909,Shipping,396.85,238,66.0,500,Hokkaido Foods,12
SKU-C2234,Industrial,255.86,1929,36.0,286,Osaka Supplies,11
SKU-C2813,Electronics,374.87,376,10.0,92,Kyoto Crafts,10
SKU-X7524,Home,438.81,4025,85.0,822,Kyoto Crafts,20
SKU-X4940,SHIPPING,110.35,333 pcs,43.0,303,Kyoto Crafts,17
 SKU-B4410 ,Industrial,$140.81,1406,32.0,265,Tokyo Electronics,5
SKU-B1860,home,$467.49,1469,79.0,812,Osaka Supplies,16
SKU-C8274,Shipping,34.67,1522,88.0,672,Hokkaido Foods,30
SKU-X9946,INDUSTRIAL,498.86,1528,84.0,687,Hokkaido Foods,24
SKU-Z3175,Office,237.01,,62.0,844,Tokyo Electronics,16
SKU-Y8663,Electronics,251.35,1505,,880,Kyoto Crafts,12
SKU-C7553,Electronics,,3305,88.0,1112,Kyoto Crafts,26
SKU-Z3701,Office,Quote Pending,2944,59.0,426,Nagoya Parts,7
SKU-B1240,Office,USD 355.59,1054,39.0,536,Nagoya Parts,24
SKU-B6738,Home,USD 257.05,1928,55.0,685,Hokkaido Foods,17
SKU-A7540,Shipping,399.99,1635,77.0,892,Kyoto Crafts,9
SKU-Z6346,Home,112.26,776,21.0,160,Sapporo Steel,6
 SKU-B9858 ,Food,180.06,194,48.0,359,Fukuoka Logistics,16
SKU-X4099,Home,457.03,1101,,705,Fukuoka Logistics,26
SKU-A5524,Office,411.55,57,15.0,175,Nagoya Parts,11
SKU-Z9973,Electronics,287.57,-1042,,966,Hokkaido Foods,28
SKU-A9760,Office,65.95,177,9.0,75,Kyoto Crafts,25
SKU-X5075,Home,Quote Pending,301,8.0,71,Hokkaido Foods,15
SKU-A6831,Apparel,91.88,55,29.0,263,Tokyo Electronics,17
SKU-C5298,Home,342.33,,12.0,137,Osaka Supplies,14
SKU-C2504,Apparel,294.5,2638,48.0,379,Osaka Supplies,25
SKU-B9814,Food,121.34,653,33.0,235,Osaka Supplies,27
SKU-X9506,Industrial,$122.13,663,52.0,382,Hokkaido Foods,7
SKU-Z8212,Food,313.7,2466,70.0,773,Fukuoka Logistics,5
SKU-A3966,Office,276.29,24,2.0,16,Sapporo Steel,27
 SKU-C5633 ,Shipping,479.83,673,56.0,410,Osaka Supplies,6
SKU-Z5441,Apparel,23.98,1959,49.0,563,Hokkaido Foods,11
SKU-Z4962,Industrial,,291,5.0,60,Nagoya Parts,13
SKU-X6443,Office,8.69,759,30.0,261,Hokkaido Foods,13
SKU-X3279,apparel,172.74,1204 pcs,36.0,314,Tokyo Electronics,10
SKU-X1805,home,366.66,2864,81.0,675,Fukuoka Logistics,8
SKU-B8637,INDUSTRIAL,344.18,2879,86.0,1062,Fukuoka Logistics,19
SKU-C4100,OFFICE,120.91,186,17.0,166,Sapporo Steel,13
SKU-X7251,electronics,125.82,4019,79.0,830,Osaka Supplies,28
SKU-B8136,Food,Quote Pending,91,11.0,104,Kyoto Crafts,17
SKU-C6848,Office,13.13,1497,70.0,979,Tokyo Electronics,30
SKU-Y5377,Shipping,454.01,215,14.0,188,Osaka Supplies,20
SKU-Z9323,Home,458.42,3186,55.0,447,Sapporo Steel,30
SKU-Y9068,Industrial,,992,28.0,388,Nagoya Parts,4
SKU-C9567,Industrial,USD 355.49,836,39.0,461,Nagoya Parts,11
SKU-X8055,Office,108.85,1265,33.0,231,Nagoya Parts,14
SKU-B3292,Shipping,472.16,,4.0,54,Sapporo Steel,13
SKU-C3637,Industrial,,-278,45.0,495,Tokyo Electronics,23
SKU-Y2372,Electronics,294.79,1415,61.0,618,Nagoya Parts,4
SKU-Z3640,Industrial,298.36,131,17.0,211,Sapporo Steel,27
SKU-A3023,Home,405.32,144,35.0,439,Osaka Supplies,19
 SKU-Z8560 ,Home,72.17,1497,26.0,269,Nagoya Parts,10
